trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
trp_A3333_705_OP40LJPPV_39600,11:28:36,11:28:38,1139,12,GALLARTA,0,0,1,1,7102,0
trp_A3333_705_OP40LJPPV_39600,11:30:21,11:30:23,1221,13,GALLARTA,0,0,1,1,7537,0
trp_A3333_705_OP40LJPPV_39600,11:32:40,11:32:42,1222,14,GALLARTA,0,0,1,1,8111,0
trp_A3333_705_OP40LJPPV_39600,11:34:28,11:34:30,1223,15,GALLARTA,0,0,1,1,8559,0
trp_A3333_705_OP40LJPPV_39600,11:35:04,11:35:06,1224,16,GALLARTA,0,0,1,1,8709,0
trp_A3333_705_OP40LJPPV_39600,11:38:25,11:38:27,1195,17,GALLARTA,0,0,1,1,9539,0
trp_A3333_705_OP40LJPPV_39600,11:40:00,11:40:02,1190,18,GALLARTA,0,0,1,1,9933,0
trp_A3333_705_OP40LJPPV_40800,11:20:00,11:20:02,1321,1,GALLARTA,0,0,1,1,0,0
trp_A3333_705_OP40LJPPV_40800,11:21:05,11:21:07,332,2,GALLARTA,0,0,1,1,267,0
trp_A3333_705_OP40LJPPV_40800,11:22:50,11:22:52,333,3,GALLARTA,0,0,1,1,705,0
trp_A3333_705_OP40LJPPV_40800,11:24:46,11:24:48,334,4,GALLARTA,0,0,1,1,1185,0
trp_A3333_705_OP40LJPPV_40800,11:25:42,11:25:44,449,5,GALLARTA,0,0,1,1,1417,0
trp_A3333_705_OP40LJPPV_40800,11:26:47,11:26:49,450,6,GALLARTA,0,0,1,1,1683,0
trp_A3333_705_OP40LJPPV_40800,11:35:10,11:35:12,1134,7,GALLARTA,0,0,1,1,3768,0
trp_A3333_705_OP40LJPPV_40800,11:37:18,11:37:20,1135,8,GALLARTA,0,0,1,1,4298,0
trp_A3333_705_OP40LJPPV_40800,11:39:18,11:39:20,1136,9,GALLARTA,0,0,1,1,4791,0
trp_A3333_705_OP40LJPPV_40800,11:41:24,11:41:26,1137,10,GALLARTA,0,0,1,1,5314,0
trp_A3333_705_OP40LJPPV_40800,11:46:19,11:46:21,1138,11,GALLARTA,0,0,1,1,6537,0
trp_A3333_705_OP40LJPPV_40800,11:48:36,11:48:38,1139,12,GALLARTA,0,0,1,1,7102,0
trp_A3333_705_OP40LJPPV_40800,11:50:21,11:50:23,1221,13,GALLARTA,0,0,1,1,7537,0
trp_A3333_705_OP40LJPPV_40800,11:52:40,11:52:42,1222,14,GALLARTA,0,0,1,1,8111,0
trp_A3333_705_OP40LJPPV_40800,11:54:28,11:54:30,1223,15,GALLARTA,0,0,1,1,8559,0
trp_A3333_705_OP40LJPPV_40800,11:55:04,11:55:06,1224,16,GALLARTA,0,0,1,1,8709,0
trp_A3333_705_OP40LJPPV_40800,11:58:25,11:58:27,1195,17,GALLARTA,0,0,1,1,9539,0
trp_A3333_705_OP40LJPPV_40800,12:00:00,12:00:02,1190,18,GALLARTA,0,0,1,1,9933,0
trp_A3333_705_OP40LJPPV_42000,11:40:00,11:40:02,1321,1,GALLARTA,0,0,1,1,0,0
trp_A3333_705_OP40LJPPV_42000,11:41:05,11:41:07,332,2,GALLARTA,0,0,1,1,267,0
trp_A3333_705_OP40LJPPV_42000,11:42:50,11:42:52,333,3,GALLARTA,0,0,1,1,705,0
trp_A3333_705_OP40LJPPV_42000,11:44:46,11:44:48,334,4,GALLARTA,0,0,1,1,1185,0
trp_A3333_705_OP40LJPPV_42000,11:45:42,11:45:44,449,5,GALLARTA,0,0,1,1,1417,0
trp_A3333_705_OP40LJPPV_42000,11:46:47,11:46:49,450,6,GALLARTA,0,0,1,1,1683,0
trp_A3333_705_OP40LJPPV_42000,11:55:10,11:55:12,1134,7,GALLARTA,0,0,1,1,3768,0
trp_A3333_705_OP40LJPPV_42000,11:57:18,11:57:20,1135,8,GALLARTA,0,0,1,1,4298,0
trp_A3333_705_OP40LJPPV_42000,11:59:18,11:59:20,1136,9,GALLARTA,0,0,1,1,4791,0
trp_A3333_705_OP40LJPPV_42000,12:01:24,12:01:26,1137,10,GALLARTA,0,0,1,1,5314,0
trp_A3333_705_OP40LJPPV_42000,12:06:19,12:06:21,1138,11,GALLARTA,0,0,1,1,6537,0
trp_A3333_705_OP40LJPPV_42000,12:08:36,12:08:38,1139,12,GALLARTA,0,0,1,1,7102,0
trp_A3333_705_OP40LJPPV_42000,12:10:21,12:10:23,1221,13,GALLARTA,0,0,1,1,7537,0
trp_A3333_705_OP40LJPPV_42000,12:12:40,12:12:42,1222,14,GALLARTA,0,0,1,1,8111,0
trp_A3333_705_OP40LJPPV_42000,12:14:28,12:14:30,1223,15,GALLARTA,0,0,1,1,8559,0
trp_A3333_705_OP40LJPPV_42000,12:15:04,12:15:06,1224,16,GALLARTA,0,0,1,1,8709,0
trp_A3333_705_OP40LJPPV_42000,12:18:25,12:18:27,1195,17,GALLARTA,0,0,1,1,9539,0
trp_A3333_705_OP40LJPPV_42000,12:20:00,12:20:02,1190,18,GALLARTA,0,0,1,1,9933,0
trp_A3333_705_OP40LJPPV_43200,12:00:00,12:00:02,1321,1,GALLARTA,0,0,1,1,0,0
trp_A3333_705_OP40LJPPV_43200,12:01:05,12:01:07,332,2,GALLARTA,0,0,1,1,267,0
trp_A3333_705_OP40LJPPV_43200,12:02:50,12:02:52,333,3,GALLARTA,0,0,1,1,705,0
trp_A3333_705_OP40LJPPV_43200,12:04:46,12:04:48,334,4,GALLARTA,0,0,1,1,1185,0
trp_A3333_705_OP40LJPPV_43200,12:05:42,12:05:44,449,5,GALLARTA,0,0,1,1,1417,0
trp_A3333_705_OP40LJPPV_43200,12:06:47,12:06:49,450,6,GALLARTA,0,0,1,1,1683,0
trp_A3333_705_OP40LJPPV_43200,12:15:10,12:15:12,1134,7,GALLARTA,0,0,1,1,3768,0
trp_A3333_705_OP40LJPPV_43200,12:17:18,12:17:20,1135,8,GALLARTA,0,0,1,1,4298,0
trp_A3333_705_OP40LJPPV_43200,12:19:18,12:19:20,1136,9,GALLARTA,0,0,1,1,4791,0
trp_A3333_705_OP40LJPPV_43200,12:21:24,12:21:26,1137,10,GALLARTA,0,0,1,1,5314,0
trp_A3333_705_OP40LJPPV_43200,12:26:19,12:26:21,1138,11,GALLARTA,0,0,1,1,6537,0
trp_A3333_705_OP40LJPPV_43200,12:28:36,12:28:38,1139,12,GALLARTA,0,0,1,1,7102,0
trp_A3333_705_OP40LJPPV_43200,12:30:21,12:30:23,1221,13,GALLARTA,0,0,1,1,7537,0
trp_A3333_705_OP40LJPPV_43200,12:32:40,12:32:42,1222,14,GALLARTA,0,0,1,1,8111,0
trp_A3333_705_OP40LJPPV_43200,12:34:28,12:34:30,1223,15,GALLARTA,0,0,1,1,8559,0
trp_A3333_705_OP40LJPPV_43200,12:35:04,12:35:06,1224,16,GALLARTA,0,0,1,1,8709,0
trp_A3333_705_OP40LJPPV_43200,12:38:25,12:38:27,1195,17,GALLARTA,0,0,1,1,9539,0
trp_A3333_705_OP40LJPPV_43200,12:40:00,12:40:02,1190,18,GALLARTA,0,0,1,1,9933,0
trp_A3333_705_OP40LJPPV_44400,12:20:00,12:20:02,1321,1,GALLARTA,0,0,1,1,0,0
trp_A3333_705_OP40LJPPV_44400,12:21:05,12:21:07,332,2,GALLARTA,0,0,1,1,267,0
trp_A3333_705_OP40LJPPV_44400,12:22:50,12:22:52,333,3,GALLARTA,0,0,1,1,705,0
trp_A3333_705_OP40LJPPV_44400,12:24:46,12:24:48,334,4,GALLARTA,0,0,1,1,1185,0
trp_A3333_705_OP40LJPPV_44400,12:25:42,12:25:44,449,5,GALLARTA,0,0,1,1,1417,0
trp_A3333_705_OP40LJPPV_44400,12:26:47,12:26:49,450,6,GALLARTA,0,0,1,1,1683,0
trp_A3333_705_OP40LJPPV_44400,12:35:10,12:35:12,1134,7,GALLARTA,0,0,1,1,3768,0
trp_A3333_705_OP40LJPPV_44400,12:37:18,12:37:20,1135,8,GALLARTA,0,0,1,1,4298,0
trp_A3333_705_OP40LJPPV_44400,12:39:18,12:39:20,1136,9,GALLARTA,0,0,1,1,4791,0
trp_A3333_705_OP40LJPPV_44400,12:41:24,12:41:26,1137,10,GALLARTA,0,0,1,1,5314,0
trp_A3333_705_OP40LJPPV_44400,12:46:19,12:46:21,1138,11,GALLARTA,0,0,1,1,6537,0
trp_A3333_705_OP40LJPPV_44400,12:48:36,12:48:38,1139,12,GALLARTA,0,0,1,1,7102,0
trp_A3333_705_OP40LJPPV_44400,12:50:21,12:50:23,1221,13,GALLARTA,0,0,1,1,7537,0
trp_A3333_705_OP40LJPPV_44400,12:52:40,12:52:42,1222,14,GALLARTA,0,0,1,1,8111,0
trp_A3333_705_OP40LJPPV_44400,12:54:28,12:54:30,1223,15,GALLARTA,0,0,1,1,8559,0
trp_A3333_705_OP40LJPPV_44400,12:55:04,12:55:06,1224,16,GALLARTA,0,0,1,1,8709,0
trp_A3333_705_OP40LJPPV_44400,12:58:25,12:58:27,1195,17,GALLARTA,0,0,1,1,9539,0
trp_A3333_705_OP40LJPPV_44400,13:00:00,13:00:02,1190,18,GALLARTA,0,0,1,1,9933,0
trp_A3333_705_OP40LJPPV_45600,12:40:00,12:40:02,1321,1,GALLARTA,0,0,1,1,0,0
trp_A3333_705_OP40LJPPV_45600,12:41:05,12:41:07,332,2,GALLARTA,0,0,1,1,267,0
trp_A3333_705_OP40LJPPV_45600,12:42:50,12:42:52,333,3,GALLARTA,0,0,1,1,705,0
trp_A3333_705_OP40LJPPV_45600,12:44:46,12:44:48,334,4,GALLARTA,0,0,1,1,1185,0
trp_A3333_705_OP40LJPPV_45600,12:45:42,12:45:44,449,5,GALLARTA,0,0,1,1,1417,0
trp_A3333_705_OP40LJPPV_45600,12:46:47,12:46:49,450,6,GALLARTA,0,0,1,1,1683,0
trp_A3333_705_OP40LJPPV_45600,12:55:10,12:55:12,1134,7,GALLARTA,0,0,1,1,3768,0
trp_A3333_705_OP40LJPPV_45600,12:57:18,12:57:20,1135,8,GALLARTA,0,0,1,1,4298,0
trp_A3333_705_OP40LJPPV_45600,12:59:18,12:59:20,1136,9,GALLARTA,0,0,1,1,4791,0
trp_A3333_705_OP40LJPPV_45600,13:01:24,13:01:26,1137,10,GALLARTA,0,0,1,1,5314,0
trp_A3333_705_OP40LJPPV_45600,13:06:19,13:06:21,1138,11,GALLARTA,0,0,1,1,6537,0
trp_A3333_705_OP40LJPPV_45600,13:08:36,13:08:38,1139,12,GALLARTA,0,0,1,1,7102,0
trp_A3333_705_OP40LJPPV_45600,13:10:21,13:10:23,1221,13,GALLARTA,0,0,1,1,7537,0
trp_A3333_705_OP40LJPPV_45600,13:12:40,13:12:42,1222,14,GALLARTA,0,0,1,1,8111,0
trp_A3333_705_OP40LJPPV_45600,13:14:28,13:14:30,1223,15,GALLARTA,0,0,1,1,8559,0
trp_A3333_705_OP40LJPPV_45600,13:15:04,13:15:06,1224,16,GALLARTA,0,0,1,1,8709,0
trp_A3333_705_OP40LJPPV_45600,13:18:25,13:18:27,1195,17,GALLARTA,0,0,1,1,9539,0
trp_A3333_705_OP40LJPPV_45600,13:20:00,13:20:02,1190,18,GALLARTA,0,0,1,1,9933,0
trp_A3333_705_OP40LJPPV_46800,13:00:00,13:00:02,1321,1,GALLARTA,0,0,1,1,0,0
trp_A3333_705_OP40LJPPV_46800,13:01:05,13:01:07,332,2,GALLARTA,0,0,1,1,267,0
trp_A3333_705_OP40LJPPV_46800,13:02:50,13:02:52,333,3,GALLARTA,0,0,1,1,705,0
trp_A3333_705_OP40LJPPV_46800,13:04:46,13:04:48,334,4,GALLARTA,0,0,1,1,1185,0
trp_A3333_705_OP40LJPPV_46800,13:05:42,13:05:44,449,5,GALLARTA,0,0,1,1,1417,0
trp_A3333_705_OP40LJPPV_46800,13:06:47,13:06:49,450,6,GALLARTA,0,0,1,1,1683,0
trp_A3333_705_OP40LJPPV_46800,13:15:10,13:15:12,1134,7,GALLARTA,0,0,1,1,3768,0
trp_A3333_705_OP40LJPPV_46800,13:17:18,13:17:20,1135,8,GALLARTA,0,0,1,1,4298,0
trp_A3333_705_OP40LJPPV_46800,13:19:18,13:19:20,1136,9,GALLARTA,0,0,1,1,4791,0
trp_A3333_705_OP40LJPPV_46800,13:21:24,13:21:26,1137,10,GALLARTA,0,0,1,1,5314,0
trp_A3333_705_OP40LJPPV_46800,13:26:19,13:26:21,1138,11,GALLARTA,0,0,1,1,6537,0
trp_A3333_705_OP40LJPPV_46800,13:28:36,13:28:38,1139,12,GALLARTA,0,0,1,1,7102,0
trp_A3333_705_OP40LJPPV_46800,13:30:21,13:30:23,1221,13,GALLARTA,0,0,1,1,7537,0
trp_A3333_705_OP40LJPPV_46800,13:32:40,13:32:42,1222,14,GALLARTA,0,0,1,1,8111,0
trp_A3333_705_OP40LJPPV_46800,13:34:28,13:34:30,1223,15,GALLARTA,0,0,1,1,8559,0
trp_A3333_705_OP40LJPPV_46800,13:35:04,13:35:06,1224,16,GALLARTA,0,0,1,1,8709,0
trp_A3333_705_OP40LJPPV_46800,13:38:25,13:38:27,1195,17,GALLARTA,0,0,1,1,9539,0
trp_A3333_705_OP40LJPPV_46800,13:40:00,13:40:02,1190,18,GALLARTA,0,0,1,1,9933,0
trp_A3333_705_OP40LJPPV_48000,13:20:00,13:20:02,1321,1,GALLARTA,0,0,1,1,0,0
trp_A3333_705_OP40LJPPV_48000,13:21:05,13:21:07,332,2,GALLARTA,0,0,1,1,267,0
trp_A3333_705_OP40LJPPV_48000,13:22:50,13:22:52,333,3,GALLARTA,0,0,1,1,705,0
trp_A3333_705_OP40LJPPV_48000,13:24:46,13:24:48,334,4,GALLARTA,0,0,1,1,1185,0
trp_A3333_705_OP40LJPPV_48000,13:25:42,13:25:44,449,5,GALLARTA,0,0,1,1,1417,0
trp_A3333_705_OP40LJPPV_48000,13:26:47,13:26:49,450,6,GALLARTA,0,0,1,1,1683,0
trp_A3333_705_OP40LJPPV_48000,13:35:10,13:35:12,1134,7,GALLARTA,0,0,1,1,3768,0
trp_A3333_705_OP40LJPPV_48000,13:37:18,13:37:20,1135,8,GALLARTA,0,0,1,1,4298,0
trp_A3333_705_OP40LJPPV_48000,13:39:18,13:39:20,1136,9,GALLARTA,0,0,1,1,4791,0
trp_A3333_705_OP40LJPPV_48000,13:41:24,13:41:26,1137,10,GALLARTA,0,0,1,1,5314,0
trp_A3333_705_OP40LJPPV_48000,13:46:19,13:46:21,1138,11,GALLARTA,0,0,1,1,6537,0
trp_A3333_705_OP40LJPPV_48000,13:48:36,13:48:38,1139,12,GALLARTA,0,0,1,1,7102,0
trp_A3333_705_OP40LJPPV_48000,13:50:21,13:50:23,1221,13,GALLARTA,0,0,1,1,7537,0
trp_A3333_705_OP40LJPPV_48000,13:52:40,13:52:42,1222,14,GALLARTA,0,0,1,1,8111,0
trp_A3333_705_OP40LJPPV_48000,13:54:28,13:54:30,1223,15,GALLARTA,0,0,1,1,8559,0
trp_A3333_705_OP40LJPPV_48000,13:55:04,13:55:06,1224,16,GALLARTA,0,0,1,1,8709,0
trp_A3333_705_OP40LJPPV_48000,13:58:25,13:58:27,1195,17,GALLARTA,0,0,1,1,9539,0
trp_A3333_705_OP40LJPPV_48000,14:00:00,14:00:02,1190,18,GALLARTA,0,0,1,1,9933,0
trp_A3333_705_OP40LJPPV_49200,13:40:00,13:40:02,1321,1,GALLARTA,0,0,1,1,0,0
trp_A3333_705_OP40LJPPV_49200,13:41:05,13:41:07,332,2,GALLARTA,0,0,1,1,267,0
trp_A3333_705_OP40LJPPV_49200,13:42:50,13:42:52,333,3,GALLARTA,0,0,1,1,705,0
trp_A3333_705_OP40LJPPV_49200,13:44:46,13:44:48,334,4,GALLARTA,0,0,1,1,1185,0
trp_A3333_705_OP40LJPPV_49200,13:45:42,13:45:44,449,5,GALLARTA,0,0,1,1,1417,0
trp_A3333_705_OP40LJPPV_49200,13:46:47,13:46:49,450,6,GALLARTA,0,0,1,1,1683,0
trp_A3333_705_OP40LJPPV_49200,13:55:10,13:55:12,1134,7,GALLARTA,0,0,1,1,3768,0
trp_A3333_705_OP40LJPPV_49200,13:57:18,13:57:20,1135,8,GALLARTA,0,0,1,1,4298,0
trp_A3333_705_OP40LJPPV_49200,13:59:18,13:59:20,1136,9,GALLARTA,0,0,1,1,4791,0
trp_A3333_705_OP40LJPPV_49200,14:01:24,14:01:26,1137,10,GALLARTA,0,0,1,1,5314,0
trp_A3333_705_OP40LJPPV_49200,14:06:19,14:06:21,1138,11,GALLARTA,0,0,1,1,6537,0
trp_A3333_705_OP40LJPPV_49200,14:08:36,14:08:38,1139,12,GALLARTA,0,0,1,1,7102,0
trp_A3333_705_OP40LJPPV_49200,14:10:21,14:10:23,1221,13,GALLARTA,0,0,1,1,7537,0
trp_A3333_705_OP40LJPPV_49200,14:12:40,14:12:42,1222,14,GALLARTA,0,0,1,1,8111,0
trp_A3333_705_OP40LJPPV_49200,14:14:28,14:14:30,1223,15,GALLARTA,0,0,1,1,8559,0
trp_A3333_705_OP40LJPPV_49200,14:15:04,14:15:06,1224,16,GALLARTA,0,0,1,1,8709,0
trp_A3333_705_OP40LJPPV_49200,14:18:25,14:18:27,1195,17,GALLARTA,0,0,1,1,9539,0
trp_A3333_705_OP40LJPPV_49200,14:20:00,14:20:02,1190,18,GALLARTA,0,0,1,1,9933,0
trp_A3333_705_OP40LJPPV_50400,14:00:00,14:00:02,1321,1,GALLARTA,0,0,1,1,0,0
trp_A3333_705_OP40LJPPV_50400,14:01:05,14:01:07,332,2,GALLARTA,0,0,1,1,267,0
trp_A3333_705_OP40LJPPV_50400,14:02:50,14:02:52,333,3,GALLARTA,0,0,1,1,705,0
trp_A3333_705_OP40LJPPV_50400,14:04:46,14:04:48,334,4,GALLARTA,0,0,1,1,1185,0
trp_A3333_705_OP40LJPPV_50400,14:05:42,14:05:44,449,5,GALLARTA,0,0,1,1,1417,0
trp_A3333_705_OP40LJPPV_50400,14:06:47,14:06:49,450,6,GALLARTA,0,0,1,1,1683,0
trp_A3333_705_OP40LJPPV_50400,14:15:10,14:15:12,1134,7,GALLARTA,0,0,1,1,3768,0
trp_A3333_705_OP40LJPPV_50400,14:17:18,14:17:20,1135,8,GALLARTA,0,0,1,1,4298,0
trp_A3333_705_OP40LJPPV_50400,14:19:18,14:19:20,1136,9,GALLARTA,0,0,1,1,4791,0
trp_A3333_705_OP40LJPPV_50400,14:21:24,14:21:26,1137,10,GALLARTA,0,0,1,1,5314,0
trp_A3333_705_OP40LJPPV_50400,14:26:19,14:26:21,1138,11,GALLARTA,0,0,1,1,6537,0
trp_A3333_705_OP40LJPPV_50400,14:28:36,14:28:38,1139,12,GALLARTA,0,0,1,1,7102,0
trp_A3333_705_OP40LJPPV_50400,14:30:21,14:30:23,1221,13,GALLARTA,0,0,1,1,7537,0
trp_A3333_705_OP40LJPPV_50400,14:32:40,14:32:42,1222,14,GALLARTA,0,0,1,1,8111,0
trp_A3333_705_OP40LJPPV_50400,14:34:28,14:34:30,1223,15,GALLARTA,0,0,1,1,8559,0
trp_A3333_705_OP40LJPPV_50400,14:35:04,14:35:06,1224,16,GALLARTA,0,0,1,1,8709,0
trp_A3333_705_OP40LJPPV_50400,14:38:25,14:38:27,1195,17,GALLARTA,0,0,1,1,9539,0
trp_A3333_705_OP40LJPPV_50400,14:40:00,14:40:02,1190,18,GALLARTA,0,0,1,1,9933,0
trp_A3333_705_OP40LJPPV_51600,14:20:00,14:20:02,1321,1,GALLARTA,0,0,1,1,0,0
trp_A3333_705_OP40LJPPV_51600,14:21:05,14:21:07,332,2,GALLARTA,0,0,1,1,267,0
trp_A3333_705_OP40LJPPV_51600,14:22:50,14:22:52,333,3,GALLARTA,0,0,1,1,705,0
trp_A3333_705_OP40LJPPV_51600,14:24:46,14:24:48,334,4,GALLARTA,0,0,1,1,1185,0
trp_A3333_705_OP40LJPPV_51600,14:25:42,14:25:44,449,5,GALLARTA,0,0,1,1,1417,0
trp_A3333_705_OP40LJPPV_51600,14:26:47,14:26:49,450,6,GALLARTA,0,0,1,1,1683,0
trp_A3333_705_OP40LJPPV_51600,14:35:10,14:35:12,1134,7,GALLARTA,0,0,1,1,3768,0
trp_A3333_705_OP40LJPPV_51600,14:37:18,14:37:20,1135,8,GALLARTA,0,0,1,1,4298,0
trp_A3333_705_OP40LJPPV_51600,14:39:18,14:39:20,1136,9,GALLARTA,0,0,1,1,4791,0
trp_A3333_705_OP40LJPPV_51600,14:41:24,14:41:26,1137,10,GALLARTA,0,0,1,1,5314,0
trp_A3333_705_OP40LJPPV_51600,14:46:19,14:46:21,1138,11,GALLARTA,0,0,1,1,6537,0
trp_A3333_705_OP40LJPPV_51600,14:48:36,14:48:38,1139,12,GALLARTA,0,0,1,1,7102,0
trp_A3333_705_OP40LJPPV_51600,14:50:21,14:50:23,1221,13,GALLARTA,0,0,1,1,7537,0
trp_A3333_705_OP40LJPPV_51600,14:52:40,14:52:42,1222,14,GALLARTA,0,0,1,1,8111,0
trp_A3333_705_OP40LJPPV_51600,14:54:28,14:54:30,1223,15,GALLARTA,0,0,1,1,8559,0
trp_A3333_705_OP40LJPPV_51600,14:55:04,14:55:06,1224,16,GALLARTA,0,0,1,1,8709,0
trp_A3333_705_OP40LJPPV_51600,14:58:25,14:58:27,1195,17,GALLARTA,0,0,1,1,9539,0
trp_A3333_705_OP40LJPPV_51600,15:00:00,15:00:02,1190,18,GALLARTA,0,0,1,1,9933,0
trp_A3333_705_OP40LJPPV_52800,14:40:00,14:40:02,1321,1,GALLARTA,0,0,1,1,0,0
trp_A3333_705_OP40LJPPV_52800,14:41:05,14:41:07,332,2,GALLARTA,0,0,1,1,267,0
trp_A3333_705_OP40LJPPV_52800,14:42:50,14:42:52,333,3,GALLARTA,0,0,1,1,705,0
trp_A3333_705_OP40LJPPV_52800,14:44:46,14:44:48,334,4,GALLARTA,0,0,1,1,1185,0
trp_A3333_705_OP40LJPPV_52800,14:45:42,14:45:44,449,5,GALLARTA,0,0,1,1,1417,0
trp_A3333_705_OP40LJPPV_52800,14:46:47,14:46:49,450,6,GALLARTA,0,0,1,1,1683,0
trp_A3333_705_OP40LJPPV_52800,14:55:10,14:55:12,1134,7,GALLARTA,0,0,1,1,3768,0
trp_A3333_705_OP40LJPPV_52800,14:57:18,14:57:20,1135,8,GALLARTA,0,0,1,1,4298,0
trp_A3333_705_OP40LJPPV_52800,14:59:18,14:59:20,1136,9,GALLARTA,0,0,1,1,4791,0
trp_A3333_705_OP40LJPPV_52800,15:01:24,15:01:26,1137,10,GALLARTA,0,0,1,1,5314,0
trp_A3333_705_OP40LJPPV_52800,15:06:19,15:06:21,1138,11,GALLARTA,0,0,1,1,6537,0
trp_A3333_705_OP40LJPPV_52800,15:08:36,15:08:38,1139,12,GALLARTA,0,0,1,1,7102,0
trp_A3333_705_OP40LJPPV_52800,15:10:21,15:10:23,1221,13,GALLARTA,0,0,1,1,7537,0
trp_A3333_705_OP40LJPPV_52800,15:12:40,15:12:42,1222,14,GALLARTA,0,0,1,1,8111,0
trp_A3333_705_OP40LJPPV_52800,15:14:28,15:14:30,1223,15,GALLARTA,0,0,1,1,8559,0
trp_A3333_705_OP40LJPPV_52800,15:15:04,15:15:06,1224,16,GALLARTA,0,0,1,1,8709,0
trp_A3333_705_OP40LJPPV_52800,15:18:25,15:18:27,1195,17,GALLARTA,0,0,1,1,9539,0
trp_A3333_705_OP40LJPPV_52800,15:20:00,15:20:02,1190,18,GALLARTA,0,0,1,1,9933,0
trp_A3333_705_OP40LJPPV_54000,15:00:00,15:00:02,1321,1,GALLARTA,0,0,1,1,0,0
trp_A3333_705_OP40LJPPV_54000,15:01:05,15:01:07,332,2,GALLARTA,0,0,1,1,267,0
trp_A3333_705_OP40LJPPV_54000,15:02:50,15:02:52,333,3,GALLARTA,0,0,1,1,705,0
trp_A3333_705_OP40LJPPV_54000,15:04:46,15:04:48,334,4,GALLARTA,0,0,1,1,1185,0
trp_A3333_705_OP40LJPPV_54000,15:05:42,15:05:44,449,5,GALLARTA,0,0,1,1,1417,0
trp_A3333_705_OP40LJPPV_54000,15:06:47,15:06:49,450,6,GALLARTA,0,0,1,1,1683,0
trp_A3333_705_OP40LJPPV_54000,15:15:10,15:15:12,1134,7,GALLARTA,0,0,1,1,3768,0
trp_A3333_705_OP40LJPPV_54000,15:17:18,15:17:20,1135,8,GALLARTA,0,0,1,1,4298,0
trp_A3333_705_OP40LJPPV_54000,15:19:18,15:19:20,1136,9,GALLARTA,0,0,1,1,4791,0
trp_A3333_705_OP40LJPPV_54000,15:21:24,15:21:26,1137,10,GALLARTA,0,0,1,1,5314,0
trp_A3333_705_OP40LJPPV_54000,15:26:19,15:26:21,1138,11,GALLARTA,0,0,1,1,6537,0
trp_A3333_705_OP40LJPPV_54000,15:28:36,15:28:38,1139,12,GALLARTA,0,0,1,1,7102,0
trp_A3333_705_OP40LJPPV_54000,15:30:21,15:30:23,1221,13,GALLARTA,0,0,1,1,7537,0
trp_A3333_705_OP40LJPPV_54000,15:32:40,15:32:42,1222,14,GALLARTA,0,0,1,1,8111,0
trp_A3333_705_OP40LJPPV_54000,15:34:28,15:34:30,1223,15,GALLARTA,0,0,1,1,8559,0
trp_A3333_705_OP40LJPPV_54000,15:35:04,15:35:06,1224,16,GALLARTA,0,0,1,1,8709,0
trp_A3333_705_OP40LJPPV_54000,15:38:25,15:38:27,1195,17,GALLARTA,0,0,1,1,9539,0
trp_A3333_705_OP40LJPPV_54000,15:40:00,15:40:02,1190,18,GALLARTA,0,0,1,1,9933,0
trp_A3333_705_OP40LJPPV_55200,15:20:00,15:20:02,1321,1,GALLARTA,0,0,1,1,0,0
trp_A3333_705_OP40LJPPV_55200,15:21:05,15:21:07,332,2,GALLARTA,0,0,1,1,267,0
trp_A3333_705_OP40LJPPV_55200,15:22:50,15:22:52,333,3,GALLARTA,0,0,1,1,705,0
trp_A3333_705_OP40LJPPV_55200,15:24:46,15:24:48,334,4,GALLARTA,0,0,1,1,1185,0
trp_A3333_705_OP40LJPPV_55200,15:25:42,15:25:44,449,5,GALLARTA,0,0,1,1,1417,0
trp_A3333_705_OP40LJPPV_55200,15:26:47,15:26:49,450,6,GALLARTA,0,0,1,1,1683,0
trp_A3333_705_OP40LJPPV_55200,15:35:10,15:35:12,1134,7,GALLARTA,0,0,1,1,3768,0
trp_A3333_705_OP40LJPPV_55200,15:37:18,15:37:20,1135,8,GALLARTA,0,0,1,1,4298,0
trp_A3333_705_OP40LJPPV_55200,15:39:18,15:39:20,1136,9,GALLARTA,0,0,1,1,4791,0
trp_A3333_705_OP40LJPPV_55200,15:41:24,15:41:26,1137,10,GALLARTA,0,0,1,1,5314,0
trp_A3333_705_OP40LJPPV_55200,15:46:19,15:46:21,1138,11,GALLARTA,0,0,1,1,6537,0
trp_A3333_705_OP40LJPPV_55200,15:48:36,15:48:38,1139,12,GALLARTA,0,0,1,1,7102,0
trp_A3333_705_OP40LJPPV_55200,15:50:21,15:50:23,1221,13,GALLARTA,0,0,1,1,7537,0
trp_A3333_705_OP40LJPPV_55200,15:52:40,15:52:42,1222,14,GALLARTA,0,0,1,1,8111,0
trp_A3333_705_OP40LJPPV_55200,15:54:28,15:54:30,1223,15,GALLARTA,0,0,1,1,8559,0
trp_A3333_705_OP40LJPPV_55200,15:55:04,15:55:06,1224,16,GALLARTA,0,0,1,1,8709,0
trp_A3333_705_OP40LJPPV_55200,15:58:25,15:58:27,1195,17,GALLARTA,0,0,1,1,9539,0
trp_A3333_705_OP40LJPPV_55200,16:00:00,16:00:02,1190,18,GALLARTA,0,0,1,1,9933,0
